state,stage,sex,completion_rate,year,malaysia_completion_rate,completion_gap_from_malaysia,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_year,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y,tfr,total_state_population,same_sex_total_population,same_sex_school_age_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state,households,living_quarters,households_per_living_quarter,living_quarters_per_household,log_households,income_mean,income_median,income_data_age,poverty_absolute,poverty_hardcore,poverty_relative,poverty_data_age
Johor,secondary_upper,female,94.899,2018,95.6307,-0.7317000000000036,98.6,1.0999999999999943,2019,3.7009999999999934,100.545,4.1644000000000005,-5.646000000000001,-4.896100000000004,100.25395,2.439450000000001,,,,,,,,,,2.09,3749.4,1773.0,439.0,0.11708540033071958,8.22961777994264,0,0,949100,1054700,0.8998767422015739,1.1112633020756506,13.763270499747783,6928.0,5652.0,2,0.0,0.0,13.5,2
Johor,secondary_upper,female,98.6,2019,97.5,1.0999999999999943,90.1,-2.700000000000003,2020,-8.5,94.899,-0.7317000000000036,3.7009999999999934,1.8316999999999979,97.72200000000001,1.7163499999999985,,,,,,,,,,2.05,3761.2,1786.6,437.1,0.11621291077315751,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013.0,6427.0,3,3.9,0.2,15.3,3
Johor,secondary_upper,female,90.1,2020,92.8,-2.700000000000003,97.2,-0.5999999999999943,2021,7.1000000000000085,98.6,1.0999999999999943,-8.5,-3.799999999999997,96.7495,0.18414999999999537,,,,,,,,,,1.94,4009.7,1868.4,479.29999999999995,0.11953512731625807,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264.0,5690.0,4,5.9,0.6,13.9,4
Johor,secondary_upper,female,97.2,2021,97.8,-0.5999999999999943,98.5,-0.7000000000000028,2022,1.2999999999999972,90.1,-2.700000000000003,7.1000000000000085,2.1000000000000085,94.35,-0.8000000000000043,,,,,,,,,,1.66,4020.0,1881.1,475.6,0.11830845771144279,8.299285906897275,0,0,1045400,1284000,0.8141744548286605,1.2282379950258275,13.859911101832148,7264.0,5690.0,5,5.9,0.6,13.9,5
Johor,secondary_upper,female,98.5,2022,99.2,-0.7000000000000028,,,2023,,97.2,-0.5999999999999943,1.2999999999999972,-0.10000000000000853,93.65,-1.6499999999999986,,,,,,,,,,1.59,4028.3,1890.0,473.7,0.11759302931757813,8.301347942583138,0,0,1073400,1323700,0.8109088161970235,1.233184274268679,13.886342670343586,8517.0,6879.0,6,4.6,0.1,15.9,6
Johor,secondary_upper,male,99.0459,2016,99.2484,-0.20250000000000057,97.966,1.5853999999999928,2017,-1.0799000000000092,,,,,,,,,,,,,,,,2.09,3651.8,1931.1,476.6,0.13051098088613836,8.203249275775532,0,0,914700,1023400,0.8937854211452023,1.118836777085383,13.726352514898478,6928.0,5652.0,0,0.0,0.0,13.5,0
Johor,secondary_upper,male,97.966,2017,96.3806,1.5853999999999928,92.5617,-3.0690000000000026,2018,-5.404299999999992,99.0459,-0.20250000000000057,-1.0799000000000092,1.7878999999999934,,,,,,,,,,,,2.12,3697.0,1952.6,474.5,0.1283473086286178,8.21554741194707,0,0,932000,1039099,0.8969308987882771,1.1149130901287554,13.745089166628526,6928.0,5652.0,1,0.0,0.0,13.5,1
Johor,secondary_upper,male,92.5617,2018,95.6307,-3.0690000000000026,97.4,-0.09999999999999432,2019,4.838300000000004,97.966,1.5853999999999928,-5.404299999999992,-4.654399999999995,98.50595,0.6914499999999961,,,,,,,,,,2.09,3749.4,1976.4,474.1,0.12644689817037394,8.22961777994264,0,0,949100,1054700,0.8998767422015739,1.1112633020756506,13.763270499747783,6928.0,5652.0,2,0.0,0.0,13.5,2
Johor,secondary_upper,male,97.4,2019,97.5,-0.09999999999999432,88.3,-4.5,2020,-9.100000000000009,92.5617,-3.0690000000000026,4.838300000000004,2.9690000000000083,95.26384999999999,-0.7418000000000049,,,,,,,,,,2.05,3761.2,1974.6,469.3,0.12477400829522493,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013.0,6427.0,3,3.9,0.2,15.3,3
Johor,secondary_upper,male,88.3,2020,92.8,-4.5,96.8,-1.0,2021,8.5,97.4,-0.09999999999999432,-9.100000000000009,-4.400000000000006,94.98085,-1.5844999999999985,,,,,,,,,,1.94,4009.7,2141.3,518.8,0.12938623837194801,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264.0,5690.0,4,5.9,0.6,13.9,4
