state,year,sex,same_sex_total_population,same_sex_school_age_population,total_state_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state
kelantan,2009,male,788.5,292.9,1570.0,0.37146480659480025,7.359467638255621,0,0
kelantan,2010,male,798.7,292.8,1589.9,0.36659571804181795,7.372055172811194,0,0
kelantan,2011,male,813.4,292.2,1618.8,0.35923284976641257,7.39005796381489,0,0
kelantan,2012,male,829.6,290.6,1651.0,0.3502892960462874,7.409741954080923,0,0
kelantan,2013,male,846.9,288.3,1683.5,0.34041799504073683,7.4292240628466075,0,0
kelantan,2014,male,868.6,287.1,1723.4,0.3305318903983422,7.45263444287298,0,0
kelantan,2015,male,887.6,285.5,1760.6,0.32165389815232087,7.4739777659684155,0,0
kelantan,2016,male,906.7,286.3,1796.7,0.3157604499834565,7.49426334905237,0,0
kelantan,2017,male,923.2,286.8,1829.0,0.3106585788561525,7.512071245835466,0,0
kelantan,2018,male,939.9,287.1,1860.5,0.3054580274497287,7.529137893312772,0,0
kelantan,2019,male,952.1,287.2,1883.8,0.301648986451003,7.541576993457268,0,0
kelantan,2020,male,900.1,292.1,1792.5,0.3245194978335741,7.491924296972337,0,0
kelantan,2021,male,909.7,290.6,1812.3,0.31944597119929646,7.50290366865998,0,0
kelantan,2022,male,918.5,288.4,1830.6,0.3139902014153511,7.51294518078294,0,0
kelantan,2023,male,934.0,281.4,1859.8,0.3012847965738758,7.5287617817644,0,0
kelantan,2024,male,949.0,278.9,1887.9,0.29388830347734457,7.543749928037774,0,0
kelantan,2025,male,958.8,275.5,1907.7,0.2873383395911556,7.554177661035847,0,0
melaka,1970,female,213.4,88.8,419.4,0.41611996251171507,6.041206639002796,0,1
melaka,1971,female,216.4,88.3,424.9,0.4080406654343808,6.054204576929168,0,1
melaka,1972,female,219.3,88.1,429.9,0.40173278613771085,6.065876044621792,0,1
melaka,1973,female,221.7,87.9,434.2,0.3964817320703654,6.0758056955417326,0,1
melaka,1974,female,224.0,88.0,438.1,0.39285714285714285,6.084727177567672,0,1
melaka,1975,female,226.8,88.7,443.1,0.39109347442680775,6.0960497622980565,0,1
melaka,1976,female,229.4,88.5,447.3,0.38578901482127287,6.105462651161393,0,1
melaka,1977,female,232.1,89.0,452.1,0.38345540715208964,6.116112851673092,0,1
melaka,1978,female,234.5,89.2,456.2,0.38038379530916844,6.125120931920655,0,1
melaka,1979,female,237.0,89.8,460.8,0.3789029535864979,6.135131896920395,0,1
melaka,1980,female,240.3,90.2,466.9,0.37536412817311693,6.148254597872171,0,1
melaka,1981,female,242.5,88.8,472.6,0.36618556701030924,6.160363083569796,0,1
melaka,1982,female,245.0,86.9,478.7,0.35469387755102044,6.173160908508018,0,1
melaka,1983,female,247.6,85.2,484.8,0.3441033925686591,6.185797016568072,0,1
melaka,1984,female,250.4,83.9,491.2,0.3350638977635783,6.198885137956956,0,1
melaka,1985,female,253.8,82.7,498.6,0.3258471237194641,6.2138077782514225,0,1
melaka,1986,female,257.2,82.2,505.6,0.31959564541213065,6.227721737567575,0,1
melaka,1987,female,260.8,82.7,513.1,0.317101226993865,6.242417799061459,0,1
melaka,1988,female,264.5,83.7,520.5,0.3164461247637051,6.256709274440827,0,1
melaka,1989,female,267.8,85.3,527.4,0.318521284540702,6.26985357264817,0,1
melaka,1990,female,271.1,87.7,534.2,0.3234968646255994,6.282640508814019,0,1
melaka,1991,female,273.9,89.9,540.2,0.3282219788243885,6.293788896296633,0,1
melaka,1992,female,279.2,91.3,551.8,0.3270057306590258,6.31499627245346,0,1
melaka,1993,female,284.4,93.3,563.3,0.3280590717299578,6.335586024975094,0,1
melaka,1994,female,289.5,94.3,574.9,0.32573402417962005,6.355934034512627,0,1
melaka,1995,female,294.5,95.1,586.1,0.3229202037351443,6.37519516307014,0,1
melaka,1996,female,299.6,96.2,597.3,0.32109479305740984,6.394092300395986,0,1
melaka,1997,female,304.7,97.30000000000001,608.8,0.3193304890055793,6.413131034554154,0,1
melaka,1998,female,310.0,98.3,620.5,0.31709677419354837,6.432135910950766,0,1
melaka,1999,female,315.8,99.1,633.1,0.31380620645978463,6.452206670705986,0,1
melaka,2000,female,322.0,99.7,646.6,0.3096273291925466,6.47327322180348,0,1
melaka,2001,female,331.3,102.7,665.8,0.3099909447630546,6.502490150876639,0,1
melaka,2002,female,340.1,105.8,684.1,0.3110849750073508,6.529564813008854,0,1
melaka,2003,female,348.6,108.7,701.8,0.3118187033849684,6.555072356312942,0,1
melaka,2004,female,357.5,111.5,719.8,0.3118881118881119,6.580361706294128,0,1
melaka,2005,female,366.1,114.19999999999999,737.3,0.3119366293362469,6.60435024606512,0,1
melaka,2006,female,374.8,116.1,755.0,0.3097652081109925,6.628041376179533,0,1
melaka,2007,female,383.5,117.5,772.8,0.30638852672750977,6.651313442266413,0,1
melaka,2008,female,392.3,118.5,790.5,0.30206474636757585,6.673929879321067,0,0
melaka,2009,female,401.0,119.19999999999999,807.8,0.29725685785536154,6.695551667706262,0,0
melaka,2010,female,408.8,118.9,823.6,0.2908512720156556,6.7148984202727995,0,0
melaka,2011,female,414.0,116.7,833.2,0.2818840579710145,6.726473181762845,0,0
melaka,2012,female,417.3,113.6,843.2,0.27222621615144976,6.738389433348399,0,0
melaka,2013,female,424.2,111.5,856.7,0.26284771334276286,6.754254387996376,0,0
melaka,2014,female,431.8,108.9,871.7,0.2522000926354794,6.771591854169266,0,0
melaka,2015,female,441.1,107.4,889.0,0.24348220358195422,6.7912214627261855,0,0
melaka,2016,female,447.7,106.6,901.1,0.23810587446951081,6.804725378662593,0,0
melaka,2017,female,453.9,106.0,913.1,0.23353161489314828,6.817939974659773,0,0
melaka,2018,female,458.9,105.7,922.4,0.23033340597079976,6.828062510072889,0,0
melaka,2019,female,462.5,105.2,928.4,0.22745945945945947,6.834539216650878,0,0
melaka,2020,female,473.5,120.5,998.4,0.25448785638859556,6.9071550989101045,0,0
melaka,2021,female,477.1,120.10000000000001,1004.5,0.2517291972332844,6.913240209212707,0,0
melaka,2022,female,479.8,121.69999999999999,1008.6,0.25364735306377656,6.917309491786948,0,0
melaka,2023,female,486.4,118.69999999999999,1028.3,0.24403782894736842,6.9366342385325135,0,0
melaka,2024,female,492.6,113.6,1046.7,0.2306130734876167,6.95435256435892,0,0
melaka,2025,female,495.8,112.6,1052.5,0.227107704719645,6.9598732332442435,0,0
melaka,1970,male,206.0,90.3,419.4,0.4383495145631068,6.041206639002796,0,1
melaka,1971,male,208.5,89.3,424.9,0.4282973621103117,6.054204576929168,0,1
melaka,1972,male,210.5,88.6,429.9,0.4209026128266033,6.065876044621792,0,1
melaka,1973,male,212.5,88.1,434.2,0.41458823529411765,6.0758056955417326,0,1
melaka,1974,male,214.2,87.8,438.1,0.4098972922502334,6.084727177567672,0,1
melaka,1975,male,216.3,88.1,443.1,0.40730466944059174,6.0960497622980565,0,1
melaka,1976,male,217.9,87.8,447.3,0.40293712712253327,6.105462651161393,0,1
melaka,1977,male,220.0,87.9,452.1,0.3995454545454546,6.116112851673092,0,1
melaka,1978,male,221.7,88.3,456.2,0.39828597203428057,6.125120931920655,0,1
melaka,1979,male,223.8,89.1,460.8,0.3981233243967828,6.135131896920395,0,1
melaka,1980,male,226.6,90.7,466.9,0.4002647837599294,6.148254597872171,0,1
melaka,1981,male,230.1,89.3,472.6,0.3880921338548457,6.160363083569796,0,1
melaka,1982,male,233.7,88.0,478.7,0.376551133932392,6.173160908508018,0,1
melaka,1983,male,237.2,86.4,484.8,0.36424957841483985,6.185797016568072,0,1
melaka,1984,male,240.8,85.0,491.2,0.35299003322259137,6.198885137956956,0,1
melaka,1985,male,244.7,84.3,498.6,0.3445034736411933,6.2138077782514225,0,1
melaka,1986,male,248.4,84.3,505.6,0.3393719806763285,6.227721737567575,0,1
melaka,1987,male,252.2,85.1,513.1,0.3374306106264869,6.242417799061459,0,1
melaka,1988,male,256.0,86.5,520.5,0.337890625,6.256709274440827,0,1
melaka,1989,male,259.7,88.3,527.4,0.340007701193685,6.26985357264817,0,1
melaka,1990,male,263.1,90.8,534.2,0.34511592550361075,6.282640508814019,0,1
melaka,1991,male,266.3,92.7,540.2,0.3481036425084491,6.293788896296633,0,1
melaka,1992,male,272.6,94.8,551.8,0.3477622890682318,6.31499627245346,0,1
melaka,1993,male,279.0,96.3,563.3,0.34516129032258064,6.335586024975094,0,1
melaka,1994,male,285.4,97.2,574.9,0.34057463209530486,6.355934034512627,0,1
melaka,1995,male,291.6,97.9,586.1,0.33573388203017834,6.37519516307014,0,1
melaka,1996,male,297.8,99.1,597.3,0.3327736736064473,6.394092300395986,0,1
melaka,1997,male,304.1,100.4,608.8,0.3301545544228872,6.413131034554154,0,1
melaka,1998,male,310.6,101.8,620.5,0.32775273663876364,6.432135910950766,0,1
melaka,1999,male,317.3,103.2,633.1,0.32524424834541443,6.452206670705986,0,1
melaka,2000,male,324.6,104.4,646.6,0.32162661737523107,6.47327322180348,0,1
melaka,2001,male,334.5,108.0,665.8,0.32286995515695066,6.502490150876639,0,1
melaka,2002,male,343.9,111.6,684.1,0.32451293980808377,6.529564813008854,0,1
melaka,2003,male,353.1,114.9,701.8,0.3254035683942226,6.555072356312942,0,1
melaka,2004,male,362.3,117.80000000000001,719.8,0.3251449075351919,6.580361706294128,0,1
melaka,2005,male,371.2,120.5,737.3,0.32462284482758624,6.60435024606512,0,1
melaka,2006,male,380.2,122.30000000000001,755.0,0.3216728037874803,6.628041376179533,0,1
melaka,2007,male,389.2,123.5,772.8,0.31731757451181913,6.651313442266413,0,1
melaka,2008,male,398.2,124.4,790.5,0.31240582621798096,6.673929879321067,0,0
melaka,2009,male,406.8,124.6,807.8,0.30629301868239917,6.695551667706262,0,0
melaka,2010,male,414.8,123.9,823.6,0.2986981677917068,6.7148984202727995,0,0
melaka,2011,male,419.2,122.1,833.2,0.29126908396946566,6.726473181762845,0,0
melaka,2012,male,425.9,119.9,843.2,0.28152148391641235,6.738389433348399,0,0
melaka,2013,male,432.4,118.0,856.7,0.27289546716003704,6.754254387996376,0,0
melaka,2014,male,439.9,116.4,871.7,0.2646055921800409,6.771591854169266,0,0
melaka,2015,male,447.9,114.4,889.0,0.25541415494530034,6.7912214627261855,0,0
melaka,2016,male,453.4,112.4,901.1,0.24790471989413324,6.804725378662593,0,0
melaka,2017,male,459.2,111.3,913.1,0.2423780487804878,6.817939974659773,0,0
melaka,2018,male,463.6,110.8,922.4,0.23899913718723034,6.828062510072889,0,0
melaka,2019,male,465.9,110.4,928.4,0.23696072118480363,6.834539216650878,0,0
melaka,2020,male,524.9,132.8,998.4,0.2530005715374357,6.9071550989101045,0,0
melaka,2021,male,527.4,131.9,1004.5,0.25009480470231327,6.913240209212707,0,0
melaka,2022,male,528.8,133.8,1008.6,0.25302571860816947,6.917309491786948,0,0
melaka,2023,male,541.9,129.3,1028.3,0.23860490865473338,6.9366342385325135,0,0
melaka,2024,male,554.1,122.8,1046.7,0.22162064609276302,6.95435256435892,0,0
melaka,2025,male,556.7,121.7,1052.5,0.21860966409197052,6.9598732332442435,0,0
negeri sembilan,1970,female,248.1,105.2,500.4,0.4240225715437324,6.217404185724193,0,1
negeri sembilan,1971,female,252.1,105.0,508.2,0.41650138833796113,6.232840866683252,0,1
negeri sembilan,1972,female,256.2,105.0,515.9,0.4098360655737705,6.247849432201994,0,1
negeri sembilan,1973,female,260.0,105.0,522.8,0.40384615384615385,6.261109932073611,0,1
negeri sembilan,1974,female,263.8,104.60000000000001,530.0,0.39651250947687644,6.274762021241939,0,1
negeri sembilan,1975,female,267.8,106.10000000000001,537.6,0.3961911874533234,6.288973180377498,0,1
negeri sembilan,1976,female,271.4,105.9,544.3,0.390198968312454,6.301336101932016,0,1
negeri sembilan,1977,female,275.4,106.5,551.8,0.38671023965141615,6.31499627245346,0,1
negeri sembilan,1978,female,278.9,107.0,558.7,0.3836500537827178,6.327400925897314,0,1
negeri sembilan,1979,female,282.9,108.1,566.4,0.3821138211382114,6.341064522374751,0,1
negeri sembilan,1980,female,288.1,109.19999999999999,576.7,0.37903505727178055,6.35905470278722,0,1
negeri sembilan,1981,female,293.0,108.8,587.2,0.37133105802047783,6.377067026119895,0,1
negeri sembilan,1982,female,298.4,107.8,598.9,0.36126005361930297,6.3967629746590475,0,1
negeri sembilan,1983,female,304.1,106.6,611.3,0.35054258467609334,6.417222358483909,0,1
negeri sembilan,1984,female,310.1,106.0,623.8,0.34182521767171875,6.437431598525476,0,1
negeri sembilan,1985,female,317.0,106.2,638.4,0.3350157728706625,6.460530236625741,0,1
negeri sembilan,1986,female,324.2,107.0,653.7,0.33004318322023446,6.484177115447046,0,1
negeri sembilan,1987,female,331.5,108.8,668.9,0.3282051282051282,6.507128447514222,0,1
negeri sembilan,1988,female,338.4,111.6,683.5,0.3297872340425532,6.528688644728503,0,1
negeri sembilan,1989,female,345.5,115.3,698.2,0.3337192474674385,6.549936824341326,0,1
negeri sembilan,1990,female,352.7,120.0,713.4,0.3402324922030054,6.571443029562289,0,1
negeri sembilan,1991,female,359.4,124.6,726.2,0.34668892598775736,6.589201542863269,0,1
negeri sembilan,1992,female,366.3,126.8,741.7,0.34616434616434616,6.61029219467525,0,1
negeri sembilan,1993,female,373.2,128.1,757.0,0.3432475884244373,6.630683385642372,0,1
negeri sembilan,1994,female,380.2,128.9,772.4,0.33903208837453974,6.6507963791731965,0,1
negeri sembilan,1995,female,387.1,129.8,787.5,0.3353138723843968,6.670132406403093,0,0
negeri sembilan,1996,female,393.9,130.9,802.6,0.3323178471693323,6.68910163294078,0,0
negeri sembilan,1997,female,400.9,132.4,818.0,0.3302569219256673,6.70808408385307,0,0
negeri sembilan,1998,female,407.9,133.7,833.5,0.3277764157881834,6.72683274310189,0,0
negeri sembilan,1999,female,415.3,135.4,849.5,0.32602937635444257,6.745824411835916,0,0
negeri sembilan,2000,female,422.9,136.7,866.1,0.3232442657838732,6.765154310383115,0,0
negeri sembilan,2001,female,431.1,138.0,883.7,0.32011134307585243,6.7852486044893405,0,0
negeri sembilan,2002,female,438.7,139.1,900.3,0.3170731707317073,6.803838165562364,0,0
negeri sembilan,2003,female,446.2,140.4,916.8,0.314657104437472,6.821979501960733,0,0
negeri sembilan,2004,female,454.0,141.8,933.7,0.3123348017621146,6.840225622188537,0,0
negeri sembilan,2005,female,461.5,142.9,950.3,0.3096424702058505,6.857829470212411,0,0
negeri sembilan,2006,female,469.0,143.7,967.0,0.3063965884861407,6.875232087276577,0,0
negeri sembilan,2007,female,476.4,143.8,983.5,0.3018471872376155,6.89213389807918,0,0
negeri sembilan,2008,female,483.8,143.5,999.6,0.2966101694915254,6.908355099054105,0,0
negeri sembilan,2009,female,490.7,143.2,1014.9,0.29182800081516197,6.923530198097499,0,0
negeri sembilan,2010,female,497.5,142.4,1029.5,0.28623115577889446,6.937799400330514,0,0
negeri sembilan,2011,female,506.3,141.7,1047.4,0.279873592731582,6.955020471449251,0,0
negeri sembilan,2012,female,509.2,138.2,1057.7,0.2714061272584446,6.9647970193493345,0,0
negeri sembilan,2013,female,515.0,136.8,1072.2,0.2656310679611651,6.978400118551469,0,0
negeri sembilan,2014,female,520.2,135.3,1079.6,0.26009227220299885,6.9852717214099656,0,0
negeri sembilan,2015,female,525.1,133.60000000000002,1088.8,0.2544277280517997,6.993749472148998,0,0
negeri sembilan,2016,female,530.2,132.3,1099.3,0.24952847981893625,7.003338148875867,0,0
negeri sembilan,2017,female,537.1,132.0,1114.0,0.24576428970396574,7.016609683894219,0,0
negeri sembilan,2018,female,542.1,130.9,1122.9,0.24146836377052205,7.024560058524221,0,0
negeri sembilan,2019,female,545.6,129.4,1126.2,0.2371700879765396,7.02749196058447,0,0
negeri sembilan,2020,female,576.0,146.7,1200.0,0.25468749999999996,7.0909098220799835,0,0
negeri sembilan,2021,female,579.9,148.4,1204.2,0.2559061907225384,7.094400807256147,0,0
negeri sembilan,2022,female,582.7,147.7,1207.9,0.253475201647503,7.097466134207946,0,0
negeri sembilan,2023,female,589.5,148.2,1224.9,0.25139949109414755,7.111430547100949,0,0
negeri sembilan,2024,female,595.3,147.6,1239.5,0.247942214009743,7.123269803131856,0,0
negeri sembilan,2025,female,598.6,146.0,1244.6,0.24390243902439024,7.127372620519789,0,0
negeri sembilan,1970,male,252.3,109.1,500.4,0.4324217201743955,6.217404185724193,0,1
negeri sembilan,1971,male,256.1,108.5,508.2,0.4236626317844592,6.232840866683252,0,1
negeri sembilan,1972,male,259.7,108.2,515.9,0.4166345783596458,6.247849432201994,0,1
negeri sembilan,1973,male,262.9,107.9,522.8,0.41042221376949417,6.261109932073611,0,1
negeri sembilan,1974,male,266.2,108.1,530.0,0.4060856498873028,6.274762021241939,0,1
negeri sembilan,1975,male,269.8,108.6,537.6,0.402520385470719,6.288973180377498,0,1
negeri sembilan,1976,male,272.9,108.5,544.3,0.3975815316965922,6.301336101932016,0,1
negeri sembilan,1977,male,276.4,109.3,551.8,0.3954413892908828,6.31499627245346,0,1
negeri sembilan,1978,male,279.8,109.9,558.7,0.3927805575411008,6.327400925897314,0,1
negeri sembilan,1979,male,283.5,111.4,566.4,0.39294532627865963,6.341064522374751,0,1
negeri sembilan,1980,male,288.6,113.5,576.7,0.39327789327789325,6.35905470278722,0,1
negeri sembilan,1981,male,294.2,113.0,587.2,0.3840924541128484,6.377067026119895,0,1
negeri sembilan,1982,male,300.5,112.80000000000001,598.9,0.37537437603993346,6.3967629746590475,0,1
negeri sembilan,1983,male,307.1,112.3,611.3,0.36567893194399215,6.417222358483909,0,1
negeri sembilan,1984,male,313.8,112.0,623.8,0.35691523263224983,6.437431598525476,0,1
negeri sembilan,1985,male,321.5,112.6,638.4,0.35023328149300154,6.460530236625741,0,1
negeri sembilan,1986,male,329.5,113.80000000000001,653.7,0.34537177541729897,6.484177115447046,0,1
negeri sembilan,1987,male,337.4,116.0,668.9,0.34380557202133966,6.507128447514222,0,1
negeri sembilan,1988,male,345.0,119.1,683.5,0.3452173913043478,6.528688644728503,0,1
negeri sembilan,1989,male,352.7,122.9,698.2,0.3484547774312447,6.549936824341326,0,1
negeri sembilan,1990,male,360.7,127.9,713.4,0.35458830052675355,6.571443029562289,0,1
negeri sembilan,1991,male,366.7,132.7,726.2,0.36187619307335694,6.589201542863269,0,1
negeri sembilan,1992,male,375.4,135.1,741.7,0.3598827916888652,6.61029219467525,0,1
negeri sembilan,1993,male,383.8,136.9,757.0,0.35669619593538304,6.630683385642372,0,1
negeri sembilan,1994,male,392.2,138.3,772.4,0.35262621111677717,6.6507963791731965,0,1
negeri sembilan,1995,male,400.4,139.2,787.5,0.34765234765234765,6.670132406403093,0,0
negeri sembilan,1996,male,408.7,140.3,802.6,0.3432835820895523,6.68910163294078,0,0
negeri sembilan,1997,male,417.1,141.5,818.0,0.33924718292975303,6.70808408385307,0,0
negeri sembilan,1998,male,425.5,142.6,833.5,0.3351351351351351,6.72683274310189,0,0
negeri sembilan,1999,male,434.2,143.7,849.5,0.33095347766006444,6.745824411835916,0,0
negeri sembilan,2000,male,443.1,144.7,866.1,0.3265628526292033,6.765154310383115,0,0
negeri sembilan,2001,male,452.6,147.3,883.7,0.32545293857711005,6.7852486044893405,0,0
negeri sembilan,2002,male,461.6,149.5,900.3,0.3238734835355286,6.803838165562364,0,0
negeri sembilan,2003,male,470.6,151.5,916.8,0.3219294517637059,6.821979501960733,0,0
negeri sembilan,2004,male,479.7,153.3,933.7,0.3195747342088806,6.840225622188537,0,0
negeri sembilan,2005,male,488.8,155.2,950.3,0.31751227495908346,6.857829470212411,0,0
negeri sembilan,2006,male,498.0,49.8,967.0,0.09999999999999999,6.875232087276577,0,0
negeri sembilan,2007,male,507.1,157.4,983.5,0.31039242752908697,6.89213389807918,0,0
negeri sembilan,2008,male,515.9,157.8,999.6,0.3058732312463656,6.908355099054105,0,0
negeri sembilan,2009,male,524.2,158.0,1014.9,0.30141167493323157,6.923530198097499,0,0
negeri sembilan,2010,male,532.0,157.3,1029.5,0.2956766917293233,6.937799400330514,0,0
negeri sembilan,2011,male,541.1,156.5,1047.4,0.28922565145074847,6.955020471449251,0,0
negeri sembilan,2012,male,548.6,156.0,1057.7,0.2843601895734597,6.9647970193493345,0,0
negeri sembilan,2013,male,557.1,154.3,1072.2,0.2769700233351284,6.978400118551469,0,0
negeri sembilan,2014,male,559.4,151.7,1079.6,0.2711834107972828,6.9852717214099656,0,0
negeri sembilan,2015,male,563.7,149.1,1088.8,0.2645023948908994,6.993749472148998,0,0
negeri sembilan,2016,male,569.1,146.7,1099.3,0.25777543489720606,7.003338148875867,0,0
negeri sembilan,2017,male,576.8,145.5,1114.0,0.25225381414701803,7.016609683894219,0,0
negeri sembilan,2018,male,580.8,143.8,1122.9,0.24758953168044082,7.024560058524221,0,0
negeri sembilan,2019,male,580.6,141.8,1126.2,0.24423010678608337,7.02749196058447,0,0
negeri sembilan,2020,male,624.0,162.7,1200.0,0.26073717948717945,7.0909098220799835,0,0
negeri sembilan,2021,male,624.2,164.7,1204.2,0.2638577379045177,7.094400807256147,0,0
negeri sembilan,2022,male,625.1,166.6,1207.9,0.2665173572228443,7.097466134207946,0,0
negeri sembilan,2023,male,635.4,166.6,1224.9,0.26219704123386844,7.111430547100949,0,0
negeri sembilan,2024,male,644.1,164.0,1239.5,0.25461884800496815,7.123269803131856,0,0
negeri sembilan,2025,male,646.0,156.1,1244.6,0.24164086687306502,7.127372620519789,0,0
pahang,1970,female,251.1,100.3,523.8,0.39944245320589405,6.263017237629879,0,1
pahang,1971,female,262.9,104.80000000000001,548.4,0.39863065804488407,6.308826773661173,0,1
pahang,1972,female,275.1,109.5,574.0,0.3980370774263904,6.354370040797351,0,1
pahang,1973,female,287.2,113.6,599.3,0.3955431754874652,6.3974295302577975,0,1
pahang,1974,female,299.7,117.80000000000001,626.0,0.3930597263930598,6.440946540632921,0,1
pahang,1975,female,312.8,122.3,653.4,0.39098465473145777,6.483718785288537,0,1
pahang,1976,female,325.5,126.1,680.4,0.38740399385560675,6.524149505226866,0,1
pahang,1977,female,339.3,130.7,709.5,0.3852048334806955,6.565968947537155,0,1
pahang,1978,female,352.9,135.4,738.2,0.3836780957778408,6.605568520327474,0,1
pahang,1979,female,367.3,140.6,768.4,0.3827933569289409,6.645610990318195,0,1
pahang,1980,female,383.2,145.7,802.1,0.3802192066805845,6.688479239194416,0,0
pahang,1981,female,391.5,148.4,820.6,0.3790549169859515,6.711253658614348,0,0
pahang,1982,female,401.3,151.1,842.3,0.37652628955893347,6.737322766580596,0,0
pahang,1983,female,411.7,153.2,864.8,0.3721156181685693,6.763653935007881,0,0
pahang,1984,female,423.0,155.7,888.7,0.3680851063829787,6.790884327250722,0,0
pahang,1985,female,435.8,158.5,915.2,0.36369894446994033,6.820234681452642,0,0
pahang,1986,female,449.4,161.2,943.5,0.35870048954161105,6.850655686941565,0,0
pahang,1987,female,463.0,165.7,971.0,0.35788336933045356,6.879355804460439,0,0
pahang,1988,female,476.6,170.1,998.4,0.35690306336550565,6.9071550989101045,0,0
pahang,1989,female,490.2,176.1,1025.9,0.3592411260709914,6.934299834204249,0,0
pahang,1990,female,504.4,184.39999999999998,1054.3,0.3655828707375099,6.961580365677045,0,0
pahang,1991,female,519.2,192.5,1079.6,0.37076271186440674,6.9852717214099656,0,0
pahang,1992,female,530.2,196.0,1104.2,0.3696718219539796,7.007781593049262,0,0
pahang,1993,female,540.9,199.2,1128.0,0.3682750970604548,7.029087564149662,0,0
pahang,1994,female,551.8,201.9,1152.3,0.3658934396520479,7.050382677231893,0,0
pahang,1995,female,562.8,204.9,1176.5,0.36407249466950964,7.071148825890573,0,0
pahang,1996,female,573.7,208.6,1200.6,0.3636046714310615,7.09140928100987,0,0
pahang,1997,female,584.6,212.2,1224.7,0.36298323640095786,7.11126738834712,0,0
pahang,1998,female,595.5,216.20000000000002,1248.8,0.36305625524769103,7.130738817494981,0,0
pahang,1999,female,606.4,220.10000000000002,1272.5,0.36296174142480214,7.149524294419511,0,0
pahang,2000,female,617.2,223.2,1295.8,0.3616331821127673,7.1676549704214665,0,0
pahang,2001,female,626.6,223.2,1317.3,0.3562081072454516,7.184098306763924,0,0
pahang,2002,female,635.7,222.6,1338.7,0.3501651722510618,7.2002009872829404,0,0
pahang,2003,female,644.7,221.3,1360.0,0.34326043120831395,7.215975002651466,0,0
pahang,2004,female,653.0,219.8,1380.2,0.3366003062787136,7.230707965515837,0,0
pahang,2005,female,661.8,219.0,1400.8,0.33091568449682685,7.245512404066225,0,0
pahang,2006,female,670.4,218.3,1421.2,0.3256264916467781,7.259960247449418,0,0
pahang,2007,female,678.8,218.3,1441.4,0.32159693576900417,7.274063671889108,0,0
pahang,2008,female,687.2,218.7,1461.6,0.31824796274738065,7.287970952836851,0,0
pahang,2009,female,695.4,219.60000000000002,1481.7,0.31578947368421056,7.30162002902398,0,0
pahang,2010,female,703.7,219.8,1501.9,0.31234901236322293,7.315151853940049,0,0
pahang,2011,female,714.2,219.1,1526.8,0.3067768132175861,7.331584071107259,0,0
pahang,2012,female,723.0,217.5,1547.1,0.3008298755186722,7.34478365154642,0,0
pahang,2013,female,731.3,214.89999999999998,1568.7,0.293860248871872,7.358639797281161,0,0
pahang,2014,female,741.9,213.3,1591.7,0.2875050545895674,7.373185968257736,0,0
pahang,2015,female,749.7,211.5,1607.9,0.2821128451380552,7.38330599465699,0,0
pahang,2016,female,759.4,209.3,1626.7,0.2756123255201475,7.394923254397453,0,0
pahang,2017,female,768.9,207.9,1647.0,0.2703862660944206,7.4073177104694174,0,0
pahang,2018,female,778.0,205.8,1664.7,0.26452442159383033,7.418000734483062,0,0
pahang,2019,female,784.6,203.2,1671.4,0.25898547030333924,7.42201499948241,0,0
pahang,2020,female,747.1,213.8,1591.3,0.2861732030518003,7.372934790862381,0,0
pahang,2021,female,754.4,214.3,1601.5,0.28406680805938495,7.379320188794825,0,0
pahang,2022,female,761.2,214.89999999999998,1614.3,0.2823173935890698,7.387275976919712,0,0
pahang,2023,female,770.3,214.8,1643.2,0.27885239517071275,7.405009222718033,0,0
pahang,2024,female,778.1,211.2,1667.7,0.27143040740264746,7.4198001591528575,0,0
pahang,2025,female,783.9,205.5,1678.2,0.2621507845388443,7.426072768506423,0,0
pahang,1970,male,272.7,104.6,523.8,0.38357169050238354,6.263017237629879,0,1
pahang,1971,male,285.5,109.7,548.4,0.38423817863397547,6.308826773661173,0,1
pahang,1972,male,298.9,114.80000000000001,574.0,0.3840749414519907,6.354370040797351,0,1
pahang,1973,male,312.1,119.7,599.3,0.3835309195770586,6.3974295302577975,0,1
pahang,1974,male,326.3,124.8,626.0,0.38247011952191234,6.440946540632921,0,1
pahang,1975,male,340.6,129.5,653.4,0.3802113916617733,6.483718785288537,0,1
pahang,1976,male,354.9,134.2,680.4,0.3781346858269935,6.524149505226866,0,1
pahang,1977,male,370.3,137.7,709.5,0.3718606535241695,6.565968947537155,0,1
pahang,1978,male,385.3,144.2,738.2,0.3742538281858292,6.605568520327474,0,1
pahang,1979,male,401.1,149.1,768.4,0.3717277486910994,6.645610990318195,0,1
pahang,1980,male,418.8,154.8,802.1,0.3696275071633238,6.688479239194416,0,0
pahang,1981,male,429.0,157.4,820.6,0.3668997668997669,6.711253658614348,0,0
pahang,1982,male,441.0,160.7,842.3,0.36439909297052153,6.737322766580596,0,0
pahang,1983,male,453.0,163.2,864.8,0.36026490066225164,6.763653935007881,0,0
pahang,1984,male,465.7,165.9,888.7,0.3562379214086322,6.790884327250722,0,0
pahang,1985,male,479.4,169.1,915.2,0.35273258239466,6.820234681452642,0,0
pahang,1986,male,494.1,172.6,943.5,0.3493219995952236,6.850655686941565,0,0
pahang,1987,male,508.0,177.7,971.0,0.3498031496062992,6.879355804460439,0,0
