state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta
selangor,primary,both,2017,96.03,98.07,-2.039999999999992,2018,95.56,-2.1099999999999994,-0.46999999999999886
selangor,primary,both,2018,95.56,97.67,-2.1099999999999994,2019,96.1,-1.9000000000000057,0.539999999999992
selangor,primary,both,2019,96.1,98.0,-1.9000000000000057,2020,97.3,-1.1000000000000085,1.2000000000000028
selangor,primary,both,2020,97.3,98.4,-1.1000000000000085,2021,104.5,5.5,7.200000000000003
selangor,primary,both,2021,104.5,99.0,5.5,2022,98.6,-0.7000000000000028,-5.900000000000006
selangor,primary,both,2022,98.6,99.3,-0.7000000000000028,2023,,,
selangor,secondary_lower,both,2016,98.0499,95.582,2.4679,2017,100.1307,2.405600000000007,2.0808000000000106
selangor,secondary_lower,both,2017,100.1307,97.7251,2.405600000000007,2018,102.0542,5.416499999999999,1.92349999999999
selangor,secondary_lower,both,2018,102.0542,96.6377,5.416499999999999,2019,97.6,0.8999999999999915,-4.4542
selangor,secondary_lower,both,2019,97.6,96.7,0.8999999999999915,2020,97.1,-0.7000000000000028,-0.5
selangor,secondary_lower,both,2020,97.1,97.8,-0.7000000000000028,2021,101.8,2.0,4.700000000000003
selangor,secondary_lower,both,2021,101.8,99.8,2.0,2022,98.1,-0.9000000000000057,-3.700000000000003
selangor,secondary_lower,both,2022,98.1,99.0,-0.9000000000000057,2023,,,
selangor,secondary_upper,both,2016,100.3258,99.2484,1.0773999999999972,2017,97.3706,0.9899999999999949,-2.955200000000005
selangor,secondary_upper,both,2017,97.3706,96.3806,0.9899999999999949,2018,97.6012,1.9705000000000013,0.23060000000000969
selangor,secondary_upper,both,2018,97.6012,95.6307,1.9705000000000013,2019,95.8,-1.7000000000000028,-1.8012000000000086
selangor,secondary_upper,both,2019,95.8,97.5,-1.7000000000000028,2020,93.0,0.20000000000000284,-2.799999999999997
selangor,secondary_upper,both,2020,93.0,92.8,0.20000000000000284,2021,95.6,-2.200000000000003,2.5999999999999943
selangor,secondary_upper,both,2021,95.6,97.8,-2.200000000000003,2022,99.3,0.09999999999999432,3.700000000000003
selangor,secondary_upper,both,2022,99.3,99.2,0.09999999999999432,2023,,,
terengganu,primary,both,2016,100.43,98.37,2.0600000000000023,2017,100.06,1.990000000000009,-0.37000000000000455
terengganu,primary,both,2017,100.06,98.07,1.990000000000009,2018,99.87,2.200000000000003,-0.18999999999999773
terengganu,primary,both,2018,99.87,97.67,2.200000000000003,2019,100.7,2.700000000000003,0.8299999999999983
terengganu,primary,both,2019,100.7,98.0,2.700000000000003,2020,100.4,2.0,-0.29999999999999716
terengganu,primary,both,2020,100.4,98.4,2.0,2021,103.7,4.700000000000003,3.299999999999997
terengganu,primary,both,2021,103.7,99.0,4.700000000000003,2022,103.8,4.5,0.09999999999999432
terengganu,primary,both,2022,103.8,99.3,4.5,2023,,,
terengganu,secondary_lower,both,2016,96.8437,95.582,1.2617000000000047,2017,98.9429,1.2177999999999969,2.099199999999996
terengganu,secondary_lower,both,2017,98.9429,97.7251,1.2177999999999969,2018,100.4034,3.7657000000000096,1.4605000000000103
terengganu,secondary_lower,both,2018,100.4034,96.6377,3.7657000000000096,2019,101.7,5.0,1.296599999999998
terengganu,secondary_lower,both,2019,101.7,96.7,5.0,2020,99.5,1.7000000000000028,-2.200000000000003
terengganu,secondary_lower,both,2020,99.5,97.8,1.7000000000000028,2021,99.0,-0.7999999999999972,-0.5
terengganu,secondary_lower,both,2021,99.0,99.8,-0.7999999999999972,2022,99.7,0.7000000000000028,0.7000000000000028
terengganu,secondary_lower,both,2022,99.7,99.0,0.7000000000000028,2023,,,
terengganu,secondary_upper,both,2016,99.5952,99.2484,0.3468000000000018,2017,98.0835,1.7028999999999996,-1.5117000000000047
terengganu,secondary_upper,both,2017,98.0835,96.3806,1.7028999999999996,2018,98.1639,2.5331999999999937,0.08039999999999736
terengganu,secondary_upper,both,2018,98.1639,95.6307,2.5331999999999937,2019,99.9,2.4000000000000057,1.7361000000000075
terengganu,secondary_upper,both,2019,99.9,97.5,2.4000000000000057,2020,96.1,3.299999999999997,-3.8000000000000114
terengganu,secondary_upper,both,2020,96.1,92.8,3.299999999999997,2021,100.5,2.700000000000003,4.400000000000006
terengganu,secondary_upper,both,2021,100.5,97.8,2.700000000000003,2022,99.0,-0.20000000000000284,-1.5
terengganu,secondary_upper,both,2022,99.0,99.2,-0.20000000000000284,2023,,,
w.p. kuala lumpur,primary,both,2016,91.93,98.37,-6.439999999999998,2017,90.37,-7.699999999999989,-1.5600000000000023
w.p. kuala lumpur,primary,both,2017,90.37,98.07,-7.699999999999989,2018,91.18,-6.489999999999995,0.8100000000000023
w.p. kuala lumpur,primary,both,2018,91.18,97.67,-6.489999999999995,2019,91.6,-6.400000000000006,0.4199999999999875
w.p. kuala lumpur,primary,both,2019,91.6,98.0,-6.400000000000006,2020,92.4,-6.0,0.8000000000000114
w.p. kuala lumpur,primary,both,2020,92.4,98.4,-6.0,2021,94.5,-4.5,2.0999999999999943
w.p. kuala lumpur,primary,both,2021,94.5,99.0,-4.5,2022,93.8,-5.5,-0.7000000000000028
w.p. kuala lumpur,primary,both,2022,93.8,99.3,-5.5,2023,,,
w.p. kuala lumpur,secondary_lower,both,2016,98.0524,95.582,2.470400000000012,2017,96.7909,-0.9342000000000041,-1.2615000000000123
w.p. kuala lumpur,secondary_lower,both,2017,96.7909,97.7251,-0.9342000000000041,2018,94.0251,-2.6126000000000005,-2.7657999999999987
w.p. kuala lumpur,secondary_lower,both,2018,94.0251,96.6377,-2.6126000000000005,2019,97.6,0.8999999999999915,3.5748999999999995
w.p. kuala lumpur,secondary_lower,both,2019,97.6,96.7,0.8999999999999915,2020,96.5,-1.2999999999999972,-1.0999999999999943
w.p. kuala lumpur,secondary_lower,both,2020,96.5,97.8,-1.2999999999999972,2021,98.0,-1.7999999999999972,1.5
w.p. kuala lumpur,secondary_lower,both,2021,98.0,99.8,-1.7999999999999972,2022,96.4,-2.5999999999999943,-1.5999999999999943
w.p. kuala lumpur,secondary_lower,both,2022,96.4,99.0,-2.5999999999999943,2023,,,
w.p. kuala lumpur,secondary_upper,both,2016,100.5322,99.2484,1.2837999999999994,2017,92.2802,-4.100400000000008,-8.25200000000001
w.p. kuala lumpur,secondary_upper,both,2017,92.2802,96.3806,-4.100400000000008,2018,91.9811,-3.6496000000000066,-0.2990999999999957
w.p. kuala lumpur,secondary_upper,both,2018,91.9811,95.6307,-3.6496000000000066,2019,99.4,1.9000000000000057,7.418900000000008
w.p. kuala lumpur,secondary_upper,both,2019,99.4,97.5,1.9000000000000057,2020,80.8,-12.0,-18.60000000000001
w.p. kuala lumpur,secondary_upper,both,2020,80.8,92.8,-12.0,2021,94.7,-3.0999999999999943,13.900000000000006
w.p. kuala lumpur,secondary_upper,both,2021,94.7,97.8,-3.0999999999999943,2022,97.5,-1.7000000000000028,2.799999999999997
w.p. kuala lumpur,secondary_upper,both,2022,97.5,99.2,-1.7000000000000028,2023,,,
