state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean
perak,secondary_upper,male,2016,99.0226,98.9922,0.030400000000000205,2017,93.1089,-2.1036999999999892,-5.9136999999999915,,,,,99.0226,0.030400000000000205
perak,secondary_upper,male,2017,93.1089,95.2126,-2.1036999999999892,2018,96.4462,1.7284000000000077,3.337299999999999,99.0226,0.030400000000000205,-5.9136999999999915,-2.1340999999999894,96.06575000000001,-1.0366499999999945
perak,secondary_upper,male,2018,96.4462,94.7178,1.7284000000000077,2019,96.2,0.10000000000000853,-0.24620000000000175,93.1089,-2.1036999999999892,3.337299999999999,3.832099999999997,94.77755,-0.18764999999999077
perak,secondary_upper,male,2019,96.2,96.1,0.10000000000000853,2020,91.5,-0.5,-4.700000000000003,96.4462,1.7284000000000077,-0.24620000000000175,-1.6283999999999992,96.32310000000001,0.9142000000000081
perak,secondary_upper,male,2020,91.5,92.0,-0.5,2021,98.4,0.8000000000000114,6.900000000000006,96.2,0.10000000000000853,-4.700000000000003,-0.6000000000000085,93.85,-0.19999999999999574
perak,secondary_upper,male,2021,98.4,97.6,0.8000000000000114,2022,100.7,1.6000000000000085,2.299999999999997,91.5,-0.5,6.900000000000006,1.3000000000000114,94.95,0.15000000000000568
perak,secondary_upper,male,2022,100.7,99.1,1.6000000000000085,2023,,,,98.4,0.8000000000000114,2.299999999999997,0.7999999999999972,99.55000000000001,1.20000000000001
perlis,primary,female,2016,100.66,99.14,1.519999999999996,2017,100.44,1.6099999999999994,-0.21999999999999886,,,,,100.66,1.519999999999996
perlis,primary,female,2017,100.44,98.83,1.6099999999999994,2018,100.11,1.5900000000000034,-0.3299999999999983,100.66,1.519999999999996,-0.21999999999999886,0.09000000000000341,100.55,1.5649999999999977
perlis,primary,female,2018,100.11,98.52,1.5900000000000034,2019,101.2,2.5,1.0900000000000034,100.44,1.6099999999999994,-0.3299999999999983,-0.01999999999999602,100.275,1.6000000000000014
perlis,primary,female,2019,101.2,98.7,2.5,2020,100.0,0.7000000000000028,-1.2000000000000028,100.11,1.5900000000000034,1.0900000000000034,0.9099999999999966,100.655,2.0450000000000017
perlis,primary,female,2020,100.0,99.3,0.7000000000000028,2021,99.8,-0.7000000000000028,-0.20000000000000284,101.2,2.5,-1.2000000000000028,-1.7999999999999972,100.6,1.6000000000000014
perlis,primary,female,2021,99.8,100.5,-0.7000000000000028,2022,107.2,7.1000000000000085,7.400000000000006,100.0,0.7000000000000028,-0.20000000000000284,-1.4000000000000057,99.9,0.0
perlis,primary,female,2022,107.2,100.1,7.1000000000000085,2023,,,,99.8,-0.7000000000000028,7.400000000000006,7.800000000000011,103.5,3.200000000000003
perlis,primary,male,2016,102.63,97.64,4.989999999999995,2017,98.05,0.7099999999999937,-4.579999999999998,,,,,102.63,4.989999999999995
perlis,primary,male,2017,98.05,97.34,0.7099999999999937,2018,99.13,2.269999999999996,1.0799999999999983,102.63,4.989999999999995,-4.579999999999998,-4.280000000000001,100.34,2.8499999999999943
perlis,primary,male,2018,99.13,96.86,2.269999999999996,2019,97.0,-0.20000000000000284,-2.1299999999999955,98.05,0.7099999999999937,1.0799999999999983,1.5600000000000023,98.59,1.4899999999999949
perlis,primary,male,2019,97.0,97.2,-0.20000000000000284,2020,97.7,0.10000000000000853,0.7000000000000028,99.13,2.269999999999996,-2.1299999999999955,-2.469999999999999,98.065,1.0349999999999966
perlis,primary,male,2020,97.7,97.6,0.10000000000000853,2021,94.4,-3.0999999999999943,-3.299999999999997,97.0,-0.20000000000000284,0.7000000000000028,0.30000000000001137,97.35,-0.04999999999999716
perlis,primary,male,2021,94.4,97.5,-3.0999999999999943,2022,103.9,5.200000000000003,9.5,97.7,0.10000000000000853,-3.299999999999997,-3.200000000000003,96.05000000000001,-1.499999999999993
perlis,primary,male,2022,103.9,98.7,5.200000000000003,2023,,,,94.4,-3.0999999999999943,9.5,8.299999999999997,99.15,1.0500000000000043
perlis,secondary_lower,female,2016,95.152,97.0444,-1.892399999999995,2017,96.6188,-2.034400000000005,1.466799999999992,,,,,95.152,-1.892399999999995
perlis,secondary_lower,female,2017,96.6188,98.6532,-2.034400000000005,2018,98.2229,0.541799999999995,1.6041000000000025,95.152,-1.892399999999995,1.466799999999992,-0.14200000000001012,95.8854,-1.9634
perlis,secondary_lower,female,2018,98.2229,97.6811,0.541799999999995,2019,95.9,-2.0999999999999943,-2.32289999999999,96.6188,-2.034400000000005,1.6041000000000025,2.5762,97.42085,-0.7463000000000051
perlis,secondary_lower,female,2019,95.9,98.0,-2.0999999999999943,2020,95.8,-3.5,-0.10000000000000853,98.2229,0.541799999999995,-2.32289999999999,-2.6417999999999893,97.06145000000001,-0.7790999999999997
perlis,secondary_lower,female,2020,95.8,99.3,-3.5,2021,98.6,-1.8000000000000114,2.799999999999997,95.9,-2.0999999999999943,-0.10000000000000853,-1.4000000000000057,95.85,-2.799999999999997
perlis,secondary_lower,female,2021,98.6,100.4,-1.8000000000000114,2022,100.3,1.3999999999999915,1.7000000000000028,95.8,-3.5,2.799999999999997,1.6999999999999886,97.19999999999999,-2.6500000000000057
perlis,secondary_lower,female,2022,100.3,98.9,1.3999999999999915,2023,,,,98.6,-1.8000000000000114,1.7000000000000028,3.200000000000003,99.44999999999999,-0.20000000000000995
perlis,secondary_lower,male,2016,92.1393,94.1613,-2.0219999999999914,2017,96.2909,-0.5221000000000089,4.151599999999988,,,,,92.1393,-2.0219999999999914
perlis,secondary_lower,male,2017,96.2909,96.813,-0.5221000000000089,2018,94.895,-0.730400000000003,-1.3958999999999975,92.1393,-2.0219999999999914,4.151599999999988,1.4998999999999825,94.2151,-1.2720500000000001
perlis,secondary_lower,male,2018,94.895,95.6254,-0.730400000000003,2019,90.3,-5.1000000000000085,-4.594999999999999,96.2909,-0.5221000000000089,-1.3958999999999975,-0.20829999999999416,95.59295,-0.626250000000006
perlis,secondary_lower,male,2019,90.3,95.4,-5.1000000000000085,2020,93.1,-3.3000000000000114,2.799999999999997,94.895,-0.730400000000003,-4.594999999999999,-4.3696000000000055,92.5975,-2.915200000000006
perlis,secondary_lower,male,2020,93.1,96.4,-3.3000000000000114,2021,97.1,-2.1000000000000085,4.0,90.3,-5.1000000000000085,2.799999999999997,1.7999999999999972,91.69999999999999,-4.20000000000001
perlis,secondary_lower,male,2021,97.1,99.2,-2.1000000000000085,2022,99.1,-0.10000000000000853,2.0,93.1,-3.3000000000000114,4.0,1.2000000000000028,95.1,-2.70000000000001
perlis,secondary_lower,male,2022,99.1,99.2,-0.10000000000000853,2023,,,,97.1,-2.1000000000000085,2.0,2.0,98.1,-1.1000000000000085
perlis,secondary_upper,female,2016,93.1364,99.4922,-6.355800000000002,2017,95.4263,-2.0657000000000068,2.289900000000003,,,,,93.1364,-6.355800000000002
perlis,secondary_upper,female,2017,95.4263,97.492,-2.0657000000000068,2018,96.6413,0.12810000000000343,1.2150000000000034,93.1364,-6.355800000000002,2.289900000000003,4.290099999999995,94.28135,-4.210750000000004
perlis,secondary_upper,female,2018,96.6413,96.5132,0.12810000000000343,2019,96.9,-2.0,0.2587000000000046,95.4263,-2.0657000000000068,1.2150000000000034,2.19380000000001,96.0338,-0.9688000000000017
perlis,secondary_upper,female,2019,96.9,98.9,-2.0,2020,95.0,1.4000000000000057,-1.9000000000000057,96.6413,0.12810000000000343,0.2587000000000046,-2.1281000000000034,96.77065,-0.9359499999999983
perlis,secondary_upper,female,2020,95.0,93.6,1.4000000000000057,2021,98.3,0.3999999999999915,3.299999999999997,96.9,-2.0,-1.9000000000000057,3.4000000000000057,95.95,-0.29999999999999716
perlis,secondary_upper,female,2021,98.3,97.9,0.3999999999999915,2022,98.2,-1.0999999999999943,-0.09999999999999432,95.0,1.4000000000000057,3.299999999999997,-1.0000000000000142,96.65,0.8999999999999986
perlis,secondary_upper,female,2022,98.2,99.3,-1.0999999999999943,2023,,,,98.3,0.3999999999999915,-0.09999999999999432,-1.4999999999999858,98.25,-0.3500000000000014
perlis,secondary_upper,male,2016,89.2025,98.9922,-9.789699999999996,2017,93.618,-1.5945999999999998,4.415499999999994,,,,,89.2025,-9.789699999999996
perlis,secondary_upper,male,2017,93.618,95.2126,-1.5945999999999998,2018,92.6738,-2.043999999999997,-0.944199999999995,89.2025,-9.789699999999996,4.415499999999994,8.195099999999996,91.41024999999999,-5.692149999999998
perlis,secondary_upper,male,2018,92.6738,94.7178,-2.043999999999997,2019,92.2,-3.8999999999999915,-0.4737999999999971,93.618,-1.5945999999999998,-0.944199999999995,-0.44939999999999714,93.1459,-1.8192999999999984
perlis,secondary_upper,male,2019,92.2,96.1,-3.8999999999999915,2020,91.5,-0.5,-0.7000000000000028,92.6738,-2.043999999999997,-0.4737999999999971,-1.8559999999999945,92.43690000000001,-2.971999999999994
perlis,secondary_upper,male,2020,91.5,92.0,-0.5,2021,96.5,-1.0999999999999943,5.0,92.2,-3.8999999999999915,-0.7000000000000028,3.3999999999999915,91.85,-2.1999999999999957
perlis,secondary_upper,male,2021,96.5,97.6,-1.0999999999999943,2022,97.6,-1.5,1.0999999999999943,91.5,-0.5,5.0,-0.5999999999999943,94.0,-0.7999999999999972
perlis,secondary_upper,male,2022,97.6,99.1,-1.5,2023,,,,96.5,-1.0999999999999943,1.0999999999999943,-0.4000000000000057,97.05,-1.2999999999999972
pulau pinang,primary,female,2016,97.2,99.14,-1.9399999999999977,2017,98.16,-0.6700000000000017,0.9599999999999937,,,,,97.2,-1.9399999999999977
pulau pinang,primary,female,2017,98.16,98.83,-0.6700000000000017,2018,97.2,-1.3199999999999932,-0.9599999999999937,97.2,-1.9399999999999977,0.9599999999999937,1.269999999999996,97.68,-1.3049999999999997
pulau pinang,primary,female,2018,97.2,98.52,-1.3199999999999932,2019,97.1,-1.6000000000000085,-0.10000000000000853,98.16,-0.6700000000000017,-0.9599999999999937,-0.6499999999999915,97.68,-0.9949999999999974
pulau pinang,primary,female,2019,97.1,98.7,-1.6000000000000085,2020,97.8,-1.5,0.7000000000000028,97.2,-1.3199999999999932,-0.10000000000000853,-0.28000000000001535,97.15,-1.4600000000000009
pulau pinang,primary,female,2020,97.8,99.3,-1.5,2021,96.8,-3.700000000000003,-1.0,97.1,-1.6000000000000085,0.7000000000000028,0.10000000000000853,97.44999999999999,-1.5500000000000043
pulau pinang,primary,female,2021,96.8,100.5,-3.700000000000003,2022,98.9,-1.1999999999999886,2.1000000000000085,97.8,-1.5,-1.0,-2.200000000000003,97.3,-2.6000000000000014
pulau pinang,primary,female,2022,98.9,100.1,-1.1999999999999886,2023,,,,96.8,-3.700000000000003,2.1000000000000085,2.500000000000014,97.85,-2.4499999999999957
pulau pinang,primary,male,2016,95.93,97.64,-1.7099999999999937,2017,95.35,-1.990000000000009,-0.5800000000000125,,,,,95.93,-1.7099999999999937
pulau pinang,primary,male,2017,95.35,97.34,-1.990000000000009,2018,95.9,-0.9599999999999937,0.5500000000000114,95.93,-1.7099999999999937,-0.5800000000000125,-0.28000000000001535,95.64,-1.8500000000000014
pulau pinang,primary,male,2018,95.9,96.86,-0.9599999999999937,2019,95.0,-2.200000000000003,-0.9000000000000057,95.35,-1.990000000000009,0.5500000000000114,1.0300000000000153,95.625,-1.4750000000000014
pulau pinang,primary,male,2019,95.0,97.2,-2.200000000000003,2020,96.1,-1.5,1.0999999999999943,95.9,-0.9599999999999937,-0.9000000000000057,-1.240000000000009,95.45,-1.5799999999999983
pulau pinang,primary,male,2020,96.1,97.6,-1.5,2021,91.6,-5.900000000000006,-4.5,95.0,-2.200000000000003,1.0999999999999943,0.7000000000000028,95.55,-1.8500000000000014
pulau pinang,primary,male,2021,91.6,97.5,-5.900000000000006,2022,96.6,-2.1000000000000085,5.0,96.1,-1.5,-4.5,-4.400000000000006,93.85,-3.700000000000003
pulau pinang,primary,male,2022,96.6,98.7,-2.1000000000000085,2023,,,,91.6,-5.900000000000006,5.0,3.799999999999997,94.1,-4.000000000000007
pulau pinang,secondary_lower,female,2016,96.7884,97.0444,-0.2560000000000002,2017,97.4851,-1.1680999999999955,0.696700000000007,,,,,96.7884,-0.2560000000000002
pulau pinang,secondary_lower,female,2017,97.4851,98.6532,-1.1680999999999955,2018,96.6006,-1.0805000000000007,-0.8845000000000027,96.7884,-0.2560000000000002,0.696700000000007,-0.9120999999999952,97.13675,-0.7120499999999979
pulau pinang,secondary_lower,female,2018,96.6006,97.6811,-1.0805000000000007,2019,98.9,0.9000000000000057,2.2994000000000057,97.4851,-1.1680999999999955,-0.8845000000000027,0.0875999999999948,97.04285,-1.124299999999998
pulau pinang,secondary_lower,female,2019,98.9,98.0,0.9000000000000057,2020,99.1,-0.20000000000000284,0.19999999999998863,96.6006,-1.0805000000000007,2.2994000000000057,1.9805000000000064,97.75030000000001,-0.0902499999999975
pulau pinang,secondary_lower,female,2020,99.1,99.3,-0.20000000000000284,2021,97.9,-2.5,-1.1999999999999886,98.9,0.9000000000000057,0.19999999999998863,-1.1000000000000085,99.0,0.3500000000000014
pulau pinang,secondary_lower,female,2021,97.9,100.4,-2.5,2022,99.7,0.7999999999999972,1.7999999999999972,99.1,-0.20000000000000284,-1.1999999999999886,-2.299999999999997,98.5,-1.3500000000000014
pulau pinang,secondary_lower,female,2022,99.7,98.9,0.7999999999999972,2023,,,,97.9,-2.5,1.7999999999999972,3.299999999999997,98.80000000000001,-0.8500000000000014
pulau pinang,secondary_lower,male,2016,92.7462,94.1613,-1.4150999999999954,2017,97.2984,0.4853999999999985,4.552199999999999,,,,,92.7462,-1.4150999999999954
pulau pinang,secondary_lower,male,2017,97.2984,96.813,0.4853999999999985,2018,94.3396,-1.2857999999999947,-2.9587999999999965,92.7462,-1.4150999999999954,4.552199999999999,1.9004999999999939,95.0223,-0.46484999999999843
pulau pinang,secondary_lower,male,2018,94.3396,95.6254,-1.2857999999999947,2019,96.6,1.1999999999999886,2.26039999999999,97.2984,0.4853999999999985,-2.9587999999999965,-1.7711999999999932,95.819,-0.4001999999999981
pulau pinang,secondary_lower,male,2019,96.6,95.4,1.1999999999999886,2020,96.8,0.3999999999999915,0.20000000000000284,94.3396,-1.2857999999999947,2.26039999999999,2.4857999999999834,95.46979999999999,-0.04290000000000305
pulau pinang,secondary_lower,male,2020,96.8,96.4,0.3999999999999915,2021,96.3,-2.9000000000000057,-0.5,96.6,1.1999999999999886,0.20000000000000284,-0.7999999999999972,96.69999999999999,0.79999999999999
pulau pinang,secondary_lower,male,2021,96.3,99.2,-2.9000000000000057,2022,99.7,0.5,3.4000000000000057,96.8,0.3999999999999915,-0.5,-3.299999999999997,96.55,-1.250000000000007
pulau pinang,secondary_lower,male,2022,99.7,99.2,0.5,2023,,,,96.3,-2.9000000000000057,3.4000000000000057,3.4000000000000057,98.0,-1.2000000000000028
pulau pinang,secondary_upper,female,2016,100.3956,99.4922,0.9034000000000049,2017,96.4923,-0.9997000000000043,-3.9033000000000015,,,,,100.3956,0.9034000000000049
pulau pinang,secondary_upper,female,2017,96.4923,97.492,-0.9997000000000043,2018,96.6369,0.12369999999999948,0.14459999999999695,100.3956,0.9034000000000049,-3.9033000000000015,-1.9031000000000091,98.44395,-0.04814999999999969
pulau pinang,secondary_upper,female,2018,96.6369,96.5132,0.12369999999999948,2019,98.1,-0.8000000000000114,1.4630999999999972,96.4923,-0.9997000000000043,0.14459999999999695,1.1234000000000037,96.5646,-0.4380000000000024
pulau pinang,secondary_upper,female,2019,98.1,98.9,-0.8000000000000114,2020,92.6,-1.0,-5.5,96.6369,0.12369999999999948,1.4630999999999972,-0.9237000000000108,97.36845,-0.33815000000000595
pulau pinang,secondary_upper,female,2020,92.6,93.6,-1.0,2021,95.9,-2.0,3.3000000000000114,98.1,-0.8000000000000114,-5.5,-0.19999999999998863,95.35,-0.9000000000000057
pulau pinang,secondary_upper,female,2021,95.9,97.9,-2.0,2022,101.0,1.7000000000000028,5.099999999999994,92.6,-1.0,3.3000000000000114,-1.0,94.25,-1.5
pulau pinang,secondary_upper,female,2022,101.0,99.3,1.7000000000000028,2023,,,,95.9,-2.0,5.099999999999994,3.700000000000003,98.45,-0.14999999999999858
pulau pinang,secondary_upper,male,2016,99.9818,98.9922,0.98960000000001,2017,94.3466,-0.8659999999999997,-5.635200000000012,,,,,99.9818,0.98960000000001
pulau pinang,secondary_upper,male,2017,94.3466,95.2126,-0.8659999999999997,2018,93.2466,-1.471199999999996,-1.0999999999999943,99.9818,0.98960000000001,-5.635200000000012,-1.8556000000000097,97.1642,0.061800000000005184
pulau pinang,secondary_upper,male,2018,93.2466,94.7178,-1.471199999999996,2019,95.6,-0.5,2.3533999999999935,94.3466,-0.8659999999999997,-1.0999999999999943,-0.6051999999999964,93.7966,-1.1685999999999979
pulau pinang,secondary_upper,male,2019,95.6,96.1,-0.5,2020,91.5,-0.5,-4.099999999999994,93.2466,-1.471199999999996,2.3533999999999935,0.9711999999999961,94.4233,-0.985599999999998
pulau pinang,secondary_upper,male,2020,91.5,92.0,-0.5,2021,95.1,-2.5,3.5999999999999943,95.6,-0.5,-4.099999999999994,0.0,93.55,-0.5
pulau pinang,secondary_upper,male,2021,95.1,97.6,-2.5,2022,100.0,0.9000000000000057,4.900000000000006,91.5,-0.5,3.5999999999999943,-2.0,93.3,-1.5
pulau pinang,secondary_upper,male,2022,100.0,99.1,0.9000000000000057,2023,,,,95.1,-2.5,4.900000000000006,3.4000000000000057,97.55,-0.7999999999999972
sabah,primary,female,2016,100.24,99.14,1.0999999999999943,2017,99.59,0.7600000000000051,-0.6499999999999915,,,,,100.24,1.0999999999999943
sabah,primary,female,2017,99.59,98.83,0.7600000000000051,2018,100.16,1.6400000000000006,0.5699999999999932,100.24,1.0999999999999943,-0.6499999999999915,-0.3399999999999892,99.91499999999999,0.9299999999999997
sabah,primary,female,2018,100.16,98.52,1.6400000000000006,2019,101.2,2.5,1.0400000000000063,99.59,0.7600000000000051,0.5699999999999932,0.8799999999999955,99.875,1.2000000000000028
sabah,primary,female,2019,101.2,98.7,2.5,2020,101.0,1.7000000000000028,-0.20000000000000284,100.16,1.6400000000000006,1.0400000000000063,0.8599999999999994,100.68,2.0700000000000003
sabah,primary,female,2020,101.0,99.3,1.7000000000000028,2021,98.1,-2.4000000000000057,-2.9000000000000057,101.2,2.5,-0.20000000000000284,-0.7999999999999972,101.1,2.1000000000000014
sabah,primary,female,2021,98.1,100.5,-2.4000000000000057,2022,100.8,0.7000000000000028,2.700000000000003,101.0,1.7000000000000028,-2.9000000000000057,-4.1000000000000085,99.55,-0.3500000000000014
sabah,primary,female,2022,100.8,100.1,0.7000000000000028,2023,,,,98.1,-2.4000000000000057,2.700000000000003,3.1000000000000085,99.44999999999999,-0.8500000000000014
sabah,primary,male,2016,99.29,97.64,1.6500000000000057,2017,98.51,1.1700000000000017,-0.7800000000000011,,,,,99.29,1.6500000000000057
sabah,primary,male,2017,98.51,97.34,1.1700000000000017,2018,98.14,1.2800000000000011,-0.37000000000000455,99.29,1.6500000000000057,-0.7800000000000011,-0.480000000000004,98.9,1.4100000000000037
sabah,primary,male,2018,98.14,96.86,1.2800000000000011,2019,99.4,2.200000000000003,1.2600000000000051,98.51,1.1700000000000017,-0.37000000000000455,0.10999999999999943,98.325,1.2250000000000014
sabah,primary,male,2019,99.4,97.2,2.200000000000003,2020,99.8,2.200000000000003,0.3999999999999915,98.14,1.2800000000000011,1.2600000000000051,0.9200000000000017,98.77000000000001,1.740000000000002
sabah,primary,male,2020,99.8,97.6,2.200000000000003,2021,97.3,-0.20000000000000284,-2.5,99.4,2.200000000000003,0.3999999999999915,0.0,99.6,2.200000000000003
sabah,primary,male,2021,97.3,97.5,-0.20000000000000284,2022,100.3,1.5999999999999943,3.0,99.8,2.200000000000003,-2.5,-2.4000000000000057,98.55,1.0
sabah,primary,male,2022,100.3,98.7,1.5999999999999943,2023,,,,97.3,-0.20000000000000284,3.0,1.7999999999999972,98.8,0.6999999999999957
sabah,secondary_lower,female,2016,92.4599,97.0444,-4.584499999999991,2017,96.8362,-1.816999999999993,4.3763000000000005,,,,,92.4599,-4.584499999999991
sabah,secondary_lower,female,2017,96.8362,98.6532,-1.816999999999993,2018,96.9419,-0.7391999999999967,0.1056999999999988,92.4599,-4.584499999999991,4.3763000000000005,2.7674999999999983,94.64805000000001,-3.200749999999992
sabah,secondary_lower,female,2018,96.9419,97.6811,-0.7391999999999967,2019,96.4,-1.5999999999999943,-0.5418999999999983,96.8362,-1.816999999999993,0.1056999999999988,1.0777999999999963,96.88905,-1.278099999999995
sabah,secondary_lower,female,2019,96.4,98.0,-1.5999999999999943,2020,97.5,-1.7999999999999972,1.0999999999999943,96.9419,-0.7391999999999967,-0.5418999999999983,-0.8607999999999976,96.67095,-1.1695999999999955
sabah,secondary_lower,female,2020,97.5,99.3,-1.7999999999999972,2021,98.7,-1.7000000000000028,1.2000000000000028,96.4,-1.5999999999999943,1.0999999999999943,-0.20000000000000284,96.95,-1.6999999999999957
sabah,secondary_lower,female,2021,98.7,100.4,-1.7000000000000028,2022,99.7,0.7999999999999972,1.0,97.5,-1.7999999999999972,1.2000000000000028,0.09999999999999432,98.1,-1.75
sabah,secondary_lower,female,2022,99.7,98.9,0.7999999999999972,2023,,,,98.7,-1.7000000000000028,1.0,2.5,99.2,-0.45000000000000284
sabah,secondary_lower,male,2016,87.8606,94.1613,-6.300699999999992,2017,93.3594,-3.4536000000000087,5.498799999999989,,,,,87.8606,-6.300699999999992
sabah,secondary_lower,male,2017,93.3594,96.813,-3.4536000000000087,2018,92.4622,-3.1632000000000033,-0.897199999999998,87.8606,-6.300699999999992,5.498799999999989,2.8470999999999833,90.61,-4.87715
sabah,secondary_lower,male,2018,92.4622,95.6254,-3.1632000000000033,2019,92.4,-3.0,-0.06219999999999004,93.3594,-3.4536000000000087,-0.897199999999998,0.2904000000000053,92.9108,-3.308400000000006
sabah,secondary_lower,male,2019,92.4,95.4,-3.0,2020,93.9,-2.5,1.5,92.4622,-3.1632000000000033,-0.06219999999999004,0.16320000000000334,92.4311,-3.0816000000000017
sabah,secondary_lower,male,2020,93.9,96.4,-2.5,2021,97.1,-2.1000000000000085,3.1999999999999886,92.4,-3.0,1.5,0.5,93.15,-2.75
sabah,secondary_lower,male,2021,97.1,99.2,-2.1000000000000085,2022,99.5,0.29999999999999716,2.4000000000000057,93.9,-2.5,3.1999999999999886,0.3999999999999915,95.5,-2.3000000000000043
sabah,secondary_lower,male,2022,99.5,99.2,0.29999999999999716,2023,,,,97.1,-2.1000000000000085,2.4000000000000057,2.4000000000000057,98.3,-0.9000000000000057
sabah,secondary_upper,female,2016,98.1709,99.4922,-1.3212999999999937,2017,97.5322,0.04019999999999868,-0.6387,,,,,98.1709,-1.3212999999999937
sabah,secondary_upper,female,2017,97.5322,97.492,0.04019999999999868,2018,96.7491,0.2359000000000009,-0.7831000000000046,98.1709,-1.3212999999999937,-0.6387,1.3614999999999924,97.85155,-0.6405499999999975
sabah,secondary_upper,female,2018,96.7491,96.5132,0.2359000000000009,2019,96.6,-2.3000000000000114,-0.14910000000000423,97.5322,0.04019999999999868,-0.7831000000000046,0.1957000000000022,97.14065,0.13804999999999978
sabah,secondary_upper,female,2019,96.6,98.9,-2.3000000000000114,2020,95.4,1.8000000000000114,-1.1999999999999886,96.7491,0.2359000000000009,-0.14910000000000423,-2.5359000000000123,96.67455,-1.0320500000000052
sabah,secondary_upper,female,2020,95.4,93.6,1.8000000000000114,2021,98.8,0.8999999999999915,3.3999999999999915,96.6,-2.3000000000000114,-1.1999999999999886,4.100000000000023,96.0,-0.25
sabah,secondary_upper,female,2021,98.8,97.9,0.8999999999999915,2022,99.5,0.20000000000000284,0.7000000000000028,95.4,1.8000000000000114,3.3999999999999915,-0.9000000000000199,97.1,1.3500000000000014
sabah,secondary_upper,female,2022,99.5,99.3,0.20000000000000284,2023,,,,98.8,0.8999999999999915,0.7000000000000028,-0.6999999999999886,99.15,0.5499999999999972
sabah,secondary_upper,male,2016,96.9636,98.9922,-2.0285999999999973,2017,95.0459,-0.16669999999999163,-1.9176999999999964,,,,,96.9636,-2.0285999999999973
sabah,secondary_upper,male,2017,95.0459,95.2126,-0.16669999999999163,2018,93.9898,-0.7279999999999944,-1.0561000000000007,96.9636,-2.0285999999999973,-1.9176999999999964,1.8619000000000057,96.00475,-1.0976499999999945
sabah,secondary_upper,male,2018,93.9898,94.7178,-0.7279999999999944,2019,93.9,-2.1999999999999886,-0.08979999999999677,95.0459,-0.16669999999999163,-1.0561000000000007,-0.5613000000000028,94.51785000000001,-0.44734999999999303
sabah,secondary_upper,male,2019,93.9,96.1,-2.1999999999999886,2020,92.9,0.9000000000000057,-1.0,93.9898,-0.7279999999999944,-0.08979999999999677,-1.4719999999999942,93.9449,-1.4639999999999915
sabah,secondary_upper,male,2020,92.9,92.0,0.9000000000000057,2021,98.5,0.9000000000000057,5.599999999999994,93.9,-2.1999999999999886,-1.0,3.0999999999999943,93.4,-0.6499999999999915
sabah,secondary_upper,male,2021,98.5,97.6,0.9000000000000057,2022,99.7,0.6000000000000085,1.2000000000000028,92.9,0.9000000000000057,5.599999999999994,0.0,95.7,0.9000000000000057
sabah,secondary_upper,male,2022,99.7,99.1,0.6000000000000085,2023,,,,98.5,0.9000000000000057,1.2000000000000028,-0.29999999999999716,99.1,0.7500000000000071
sarawak,primary,female,2016,100.02,99.14,0.8799999999999955,2017,99.98,1.1500000000000057,-0.03999999999999204,,,,,100.02,0.8799999999999955
sarawak,primary,female,2017,99.98,98.83,1.1500000000000057,2018,99.57,1.0499999999999972,-0.4100000000000108,100.02,0.8799999999999955,-0.03999999999999204,0.27000000000001023,100.0,1.0150000000000006
sarawak,primary,female,2018,99.57,98.52,1.0499999999999972,2019,100.0,1.2999999999999972,0.4300000000000068,99.98,1.1500000000000057,-0.4100000000000108,-0.10000000000000853,99.775,1.1000000000000014
sarawak,primary,female,2019,100.0,98.7,1.2999999999999972,2020,100.1,0.7999999999999972,0.09999999999999432,99.57,1.0499999999999972,0.4300000000000068,0.25,99.785,1.1749999999999972
sarawak,primary,female,2020,100.1,99.3,0.7999999999999972,2021,100.7,0.20000000000000284,0.6000000000000085,100.0,1.2999999999999972,0.09999999999999432,-0.5,100.05,1.0499999999999972
sarawak,primary,female,2021,100.7,100.5,0.20000000000000284,2022,101.1,1.0,0.3999999999999915,100.1,0.7999999999999972,0.6000000000000085,-0.5999999999999943,100.4,0.5
sarawak,primary,female,2022,101.1,100.1,1.0,2023,,,,100.7,0.20000000000000284,0.3999999999999915,0.7999999999999972,100.9,0.6000000000000014
sarawak,primary,male,2016,98.82,97.64,1.1799999999999926,2017,99.13,1.789999999999992,0.3100000000000023,,,,,98.82,1.1799999999999926
sarawak,primary,male,2017,99.13,97.34,1.789999999999992,2018,98.91,2.049999999999997,-0.21999999999999886,98.82,1.1799999999999926,0.3100000000000023,0.6099999999999994,98.975,1.4849999999999923
sarawak,primary,male,2018,98.91,96.86,2.049999999999997,2019,99.7,2.5,0.7900000000000063,99.13,1.789999999999992,-0.21999999999999886,0.2600000000000051,99.02,1.9199999999999946
sarawak,primary,male,2019,99.7,97.2,2.5,2020,99.6,2.0,-0.10000000000000853,98.91,2.049999999999997,0.7900000000000063,0.45000000000000284,99.305,2.2749999999999986
sarawak,primary,male,2020,99.6,97.6,2.0,2021,99.6,2.0999999999999943,0.0,99.7,2.5,-0.10000000000000853,-0.5,99.65,2.25
sarawak,primary,male,2021,99.6,97.5,2.0999999999999943,2022,100.3,1.5999999999999943,0.7000000000000028,99.6,2.0,0.0,0.09999999999999432,99.6,2.049999999999997
